user_00705,Swift for Developers
user_00706,Digital Transformation of Financial Services - Capstone Project
user_00706,Introduction to Abnormal Psychology
user_00706,Being a Digital Researcher: Digital Skills for Effective Research
user_00706,Infant Nutrition: from Breastfeeding to Baby's First Solids
user_00707,"Capstone MOOC for ""Android App Development"""
user_00708,Developing Data Products
user_00709,A Beginner’s Guide to Basic Cooking Skills
user_00709,Introduction to Software Engineering
user_00710,Mental Skills Training for Sport and Health
user_00710,AI and Big Data in Global Health Improvement
user_00710,"Java Programming: Arrays, Lists, and Structured Data"
user_00710,The Science of Sleep and Dreams
user_00710,Organisations and Project Management: P3M and Knowledge Management
user_00711,The Bits and Bytes of Computer Networking
user_00711,Data Privacy
user_00711,Introduction to Operating Systems
user_00711,"Forecasting, Budgeting, Territories, Evaluation and Legal/Ethical Issues"
user_00711,Product Management Essentials
user_00712,"Start Your Own Business: Creativity, Innovation and Research"
user_00712,ESG and Climate Change
user_00712,Python Data Visualization
user_00713,Creative Writing: The Craft of Style
user_00713,Ethical AI
user_00713,Uso racional de antibióticos en el tratamiento de heridas
user_00713,Google Data Analytics (PT) Professional Certificate
user_00713,Pixel Art for Video Games
user_00714,From Waste to Value: How to Tackle Food Waste
user_00714,An Introduction to Macro Environmental Analysis and Business Strategy
user_00714,Transit-Oriented Development for Climate Mitigation in Urban Centres
user_00714,Business English: Networking
user_00714,How to Pass IELTS: Writing
user_00715,"GIS, Mapping, and Spatial Analysis Specialization"
user_00715,Introduction to Data Science for Business
user_00715,"Organizational Leadership in Diversity, Equity & Inclusion Specialization"
user_00715,Country Level Economics: Macroeconomic Variables and Markets
user_00715,Mastering Programming with MATLAB
user_00716,SMART Tourism and Responsible Travel
user_00716,Equivalent Circuit Cell Model Simulation
user_00717,Climate Solutions: India
user_00718,Introduction to Thermodynamics
user_00718,Business Statistics and Analysis Capstone
user_00718,Create Expressive Videogames
user_00718,A Beginner’s Guide to Interior Design Principles and Elements
user_00719,Finding Purpose and Meaning In Life: Living for What Matters Most
user_00719,Advanced Business Strategy
user_00719,Methods and Statistics in Social Science - Final Research Project
user_00720,Become a Data Product Manager
user_00720,Mathematics for Machine Learning Specialization
user_00720,Ethical Management and Decision Making
user_00720,Chinese Medicine: Treatise on Febrile Diseases Caused by Cold (Shang Han Lun)
user_00720,Advanced Writing
user_00721,Google Project Management Professional Certificate
user_00721,Introduction to Electricity and Magnetism Specialization
user_00722,Doing Business in Conflict Zones
user_00723,"Inclusive Learning for Students: Building inclusive practice into your life during higher education, and beyond"
user_00723,Shakespeare: Context and Stagecraft
user_00723,Digital Marketing: Marketing Channel Objectives
user_00724,"AI, Business & the Future of Work"
user_00724,AWS Fundamentals: Migrating to the Cloud
user_00724,Robotics: Perception
user_00725,SAS Programmer Professional Certificate
user_00725,Become an EMT Specialization
user_00725,Principles of Public Relations
user_00725,Epargner et Investir
user_00725,Food and Mood: Improving Mental Health Through Diet and Nutrition
user_00726,Leadership Principles for Software Engineers
user_00726,Getting Started with AI using IBM Watson
user_00726,Liver Disease: Looking after Your Liver
user_00727,Machine Learning for Trading Specialization
user_00727,Ultrasound Imaging: What Is Inside?
user_00727,Successful Interviewing
user_00727,New Models of Business in Society
user_00728,Cyber Security Incident Response for Managers
user_00729,"Identifying and Responding to Drug and Alcohol Addiction in Nursing, Midwifery and Allied Healthcare Practice"
user_00729,Converter Control
user_00730,"Country Level Economics: Policies, Institutions, and Macroeconomic Performance"
user_00731,Childhood Adversity: The Impact of Childhood Maltreatment on Mental Health
user_00731,Improve your IELTS Speaking score
user_00732,Communicating In Groups and Teams 
user_00732,Strategic Career Self-Management
user_00732,Digital Forensics Essentials (DFE)
user_00732,Introduction to Cultural Intelligence
user_00733,Bugs 101: Insect-Human Interactions
user_00733,Introduction to Using Total Intravenous Anaesthesia (TIVA)
user_00733,Corporate Finance Essentials
user_00733,Firebase in a Weekend: iOS
user_00734,"Aspectos básicos: Datos, datos, en todas partes"
user_00734,Culture in the Digital Age
user_00734,An Introduction to Nutrition and Healthy Living
user_00735,What Is Poetry? An Introduction to Literary Analysis
user_00735,"Foundations of Diversity, Equity, and Inclusion"
user_00736,3D Printing and Additive Manufacturing Specialization
user_00736,"Facebook, Instagram, and Snapchat Marketing"
user_00736,Combining Scrum with Other Agile Methodologies
user_00737,A Beginner's Guide to Environmental Science: Wicked Problems and Possible Solutions
user_00737,Build Your Professional ePortfolio in English
user_00737,Scripting with Python and SQL for Data Engineering
user_00737,A History of Public Health in Post-War Britain
user_00737,Educating for Sustainable Development (ESD) in Schools and Universities
user_00738,Mathematics for Machine Learning and Data Science Specialization
user_00738,Learning and Memory: Understandings from Educational Neuroscience
user_00739,"Medical Emergencies: Airway, Breathing, and Circulation"
user_00739,Fundamentals of Immunology: Innate Immunity and B-Cell Function
user_00739,"The Biology of Bugs, Brains, and Beasts"
user_00739,Vehicle-to-Grid Charging for Electric Cars
user_00740,AI for Healthcare: Equipping the Workforce for Digital Transformation
user_00740,Strategic Management
user_00741,Wind Energy
user_00741,Think Again I: How to Understand Arguments
user_00741,Scripting with Python and SQL for Data Engineering
user_00741,"Religion and Sexual Wellbeing: Pleasure, Piety, and Reproductive Rights"
user_00741,Core Java Specialization
user_00742,Writing and Editing: Word Choice and Word Order
user_00742,"Penetration Testing, Incident Response and Forensics"
user_00742,Accelerated Computer Science Fundamentals Specialization
user_00743,Geospatial and Environmental Analysis
user_00743,Nursing in Crisis? Exploring Current Challenges
user_00743,Korea in a Global Context
user_00744,FPGA Softcore Processors and IP Acquisition
user_00744,CompTIA Exam Prep
user_00744,Supply Chain Analytics Essentials
user_00744,"Introduction to Data, Signal, and Image Analysis with MATLAB"
user_00744,International Marketing: Cultural Factors
user_00745,"GIS, Mapping, and Spatial Analysis Capstone"
user_00745,IBM AI Enterprise Workflow Specialization
user_00745,Introduction to Chemistry:  Reactions and Ratios
user_00745,Intro to jQuery
user_00745,Causes of Human Disease: Transmitting and Fighting Infection
user_00746,Business English Communication Skills Specialization
user_00747,C++ Programming for Unreal Game Development Specialization
user_00747,English for STEM: Understanding Maths Vocabulary
user_00747,Mathematics for Machine Learning: PCA
user_00747,Understanding Politics
user_00748,Supply Chain Analytics Essentials
user_00748,Introduction to Genetics and Evolution
user_00749,Dealing With Missing Data
user_00749,Introduction to Cyber Security
user_00750,Positive Psychology Specialization Project: Design Your Life for Well-being
user_00750,How to Become a Business Analyst
user_00751,Intro to jQuery
user_00751,Artificial Intelligence: an Overview Specialization
user_00752,Sample-based Learning Methods
user_00752,Agile Meets Design Thinking
user_00752,Content Strategy for Professionals: Expanding Your Content’s Reach
user_00752,Introduction to Cultural Intelligence
user_00753,Project Planning: Putting It All Together
user_00753,Ore Geology: In the Epicentre of the Fossil-Free Energy Transition
user_00753,Supply Chain Finance and Blockchain Technology Specialization
user_00753,Statistics for Data Science with Python
user_00754,Photography Capstone Project
user_00754,Designing for Sustainment: Keeping Improvement Work on Track (Patient Safety IV)
user_00755,How Computers Work
user_00755,Functional Neurological Disorder: A Healthcare Professional’s Guide
user_00755,How to Get Started in eCommerce
user_00755,Responsive Web Design Fundamentals
user_00755,Teach English Now! Capstone Project 2
user_00756,Research Proposal: Initiating Research
user_00756,The European Union: Crisis and Recovery
user_00756,Entrepreneurship II: Preparing for Launch
user_00756,The Goldie Hawn Foundation: Mindful Leadership
user_00756,Introduction to Neurohacking In R
user_00757,Unleash Your Potential: Global Citizenship
user_00757,Teaching English Grammar in Context
user_00758,Emotional Intelligence in Practice
user_00758,Secure and Private AI
user_00758,Decentralized Finance (DeFi) Deep Dive
user_00758,Strategic Thinking
user_00758,C++ Programming for Unreal Game Development Specialization
user_00759,Microsoft Power Platform Fundamentals
user_00759,Practical Data Science on the AWS Cloud Specialization
user_00759,Demand Analytics
user_00760,Digital Discovery
user_00760,Python and Machine-Learning for Asset Management with Alternative Data Sets
user_00760,Introduction to Digital Project Management
user_00761,Supporting Individuals with Health Conditions Into Work: The Role of the Clinical Team
user_00761,Queering Identities: LGBTQ+ Sexuality and Gender Identity
user_00762,Low Poly Art For Video Games
user_00762,Digital Project Management
user_00762,Renewable Energy Technology Fundamentals
user_00762,Microsoft Azure Data Scientist Associate (DP-100)  Professional Certificate
user_00762,Transgender Medicine for General Medical Providers
user_00763,Virtual Work Experience and Exploring the Veterinary Profession
user_00763,Soporte de Tecnologías de la Información de Google Professional Certificate
user_00763,Introduction to Self-Driving Cars
user_00763,Visual Perception for Self-Driving Cars
user_00763,Digital Skills: Embracing Digital Technology
user_00764,A Beginner’s Guide to Docker
user_00764,Fashion and Gaming: How Luxury Fashion Brands Use Gamification
user_00764,Email Marketing eCRM: CRM and Marketing Automation
user_00765,Introduction to Korean: 2
user_00766,Valuing Nature: Should We Put a Price on Ecosystems? 
user_00766,Planned Giving
user_00767,"Application of AI, InsurTech, and Real Estate Technology"
user_00767,Central Banks and Monetary Policy
user_00767,Advanced Cyber Security Training: Hands-On Password Attacks
user_00767,Python for Cybersecurity Specialization
user_00768,How to Grow Healthy Plants
user_00768,"Immunology: Autoimmunity, Allergy, and Transplants"
user_00769,Microsoft Future Ready: Designing and Implementing an Azure AI Solution
user_00769,Effective Business Presentations with Powerpoint
user_00769,Reviews & Metrics for Software Improvements
user_00770,"Photography Techniques: Light, Content, and Sharing"
user_00770,Mathematics for Computer Science: Essential Skills
user_00770,AI Workflow: Feature Engineering and Bias Detection
user_00771,Music Business  Specialization
user_00772,Interview Research and Preparation
user_00772,Front End Frameworks
user_00772,Environmental Challenges: Scarcity and Conflict in the Natural Environment
user_00772,Digital Signal Processing Specialization
user_00772,Transacting on the Blockchain
user_00773,Developing Interpersonal Skills 
user_00773,Applied Data Science for Data Analysts
user_00773,PostgreSQL for Everybody Specialization
user_00774,"City Liveability: The Intersections of Place, Mobility, and Health"
user_00774,Building Design: Material Selection for Healthier Communities
user_00774,Deep Learning on Azure with Python: Introduction to Deep Learning
user_00774,Essential Mathematics for Data Analysis in Microsoft Excel
user_00774,Palliative Care Capstone Projects
user_00775,Data Analysis and Presentation Skills: the PwC Approach Final Project
user_00775,Blended Learning Essentials: Developing Digital Skills
user_00776,"Diversity, Equity, and Inclusion Applications for Executives"
user_00776,IBS Management: The Low FODMAP Diet
user_00776,Google Cloud Digital Leader Training Professional Certificate
user_00777,Become a CBRS Certified Professional Installer by Google
user_00777,Climate Aware Investing
user_00777,Spanish Vocabulary Project
user_00777,TOEFL Speaking and Writing Sections Skills Mastery
user_00777,Introduction to Digital Transformation and E-Commerce
user_00778,Java Programming: Principles of Software Design
user_00778,Content Planning and Creation
user_00778,Essential Mathematics for Data Analysis in Microsoft Excel
user_00778,Digital Thread: Implementation
user_00778,IELTS Reading Section Skills Mastery
user_00779,Introduction to Relational Databases (RDBMS)
user_00779,"Applied Plotting, Charting & Data Representation in Python"
user_00779,Supply Chain Finance and Blockchain Technology Specialization
user_00779,Building Alliances in Global Health: From Global Institutions to Local Communities
user_00780,Financial Analysis - Skills for Success Specialization
user_00780,Learn Jazz Piano: Final Topics and Two Concerts
user_00780,Mathematics for Machine Learning Specialization
user_00780,Machine Learning Interview Preparation
user_00780,How to Become a Robotics Engineer
user_00781,FPGA Capstone:  Building FPGA Projects
user_00781,Working with Translation: Theory and Practice
user_00781,Introduction to Data Analysis Using Excel
user_00782,Becoming a Charity Board Member: What You Should Know
user_00782,Prepare for the EMT Certification Test
user_00782,Spanish Vocabulary: Meeting People
user_00782,Privacy Engineer
user_00783,Transport Policy for Clean Air
user_00783,Machine Learning: an overview
user_00784,Statistical Inference and Hypothesis Testing in Data Science Applications
user_00785,Human-Centered Design for Inclusive Innovation
user_00786,Grand Challenges: Food for Thought
user_00787,AI Fundamentals for Non-Data Scientists
user_00788,Clinical Communication Skills For Healthcare Professionals
user_00788,Diabetic Eye Disease: Building Capacity To Prevent Blindness
user_00788,Innovating with Data and Google Cloud
user_00789,Creating Strategies for Influencer Marketing
user_00790,Analyzing and Visualizing Data in Looker
user_00790,Building No-Code Apps with AppSheet: Foundations
user_00790,Teach English Now! Foundational Principles
user_00791,Advanced Competitive Strategy
user_00791,Infection Prevention for Vulnerable Patients
user_00791,Syndromic Testing and Antimicrobial Stewardship
user_00791,Artificial Intelligence for Trading
user_00791,Business English Communication Skills Specialization
user_00792,Reducing Gun Violence in America: Evidence for Change
user_00792,Private Cloud Management on IBM Power Systems
user_00792,Optimizing Diversity on Teams
user_00792,IBM Machine Learning Professional Certificate
user_00792,Data Science Fundamentals with Python and SQL Specialization
user_00793,Version Control Essentials: Git and GitHub
user_00794,Advanced Portfolio Construction and Analysis with Python
user_00794,Filmmaking and Animation Online and in the Classroom
user_00794,"Data Engineering, Big Data and ML on Google Cloud 日本語版 Specialization"
user_00795,Diversity and Inclusion in Education
user_00795,Digital Forensics Essentials (DFE)
user_00795,"Greedy Algorithms, Minimum Spanning Trees, and Dynamic Programming"
user_00795,Culminating Project in Health Informatics
user_00796,Basic First Aid: How to Be an Everyday Hero
user_00796,Surveillance Systems: The Building Blocks
user_00797,FPGA Design for Embedded Systems Specialization
user_00798,Black Tudors: The Untold Story
user_00799,Introduction to Philosophy
user_00799,History Branding: Using History to Strengthen Corporate Identity
user_00799,Tackling Environmental Challenges for a Sustainable Future
user_00800,Software Product Management Capstone
user_00800,Become a Data Product Manager
user_00800,Memoir and Personal Essay: Managing Your Relationship with the Reader
user_00800,Competitive Strategy and Organization Design Project
user_00801,Nanotechnology for Health: Innovative Designs for Medical Diagnosis
user_00802,Full-Stack Interview Prep
user_00802,Java Programming: Build a Recommendation System
user_00802,Claves de la Dirección de Empresas Specialization
user_00803,Wearable Technologies and Sports Analytics
user_00803,Refresh Your Resume
user_00803,Organisational Behaviour and Leadership Skills
user_00803,Creativity and AI Specialization
user_00804,How to Become a Digital Marketer
user_00804,Robotics: Perception
user_00804,Privacy Law and HIPAA
user_00804,European Business Law  Specialization
user_00805,Coaching Skills for Managers Specialization
user_00805,Starting a Business 4: Business Processes
user_00805,Python and Pandas for Data Engineering
user_00805,Learn English: Advanced Grammar and Punctuation Specialization
user_00805,SQL for Data Science with R
user_00806,Budgeting: How to Prepare a Cash and Functional Budget
user_00806,Adaptability and Resiliency
user_00807,Introductory Human Physiology
user_00807,An Introduction to Screenwriting
user_00807,Intermediate French: Traditions and Celebrations
user_00807,Real-Time Cyber Threat Detection and Mitigation
user_00807,Endangered Archaeology: Using Remote Sensing to Protect Cultural Heritage
user_00808,"GIS, Mapping, and Spatial Analysis Capstone"
user_00808,Organization Planning and Development for the 6 σ Black Belt
user_00808,Fundamentals of Economics
user_00808,Optical Efficiency and Resolution
user_00809,Introduction to Business Specialization
user_00810,Global Diplomacy – Diplomacy in the Modern World
user_00811,How to Launch Your Own Food Product
user_00811,Fundamentals of Visualization with Tableau
user_00811,Sustainable Cities: Governing Urban Adaptation Under Climate Change
user_00812,Advanced Agile with Scrum and Kanban
user_00813,Culture in the Digital Age
user_00813,Financial Accounting: Advanced Topics
user_00813,Cyber-Physical Systems Design & Analysis
user_00813,TOEFL Speaking and Writing Sections Skills Mastery
user_00814,Battery Pack Balancing and Power Estimation
user_00814,Mandarin Chinese 2: Chinese for Beginners
user_00815,The Structured Query Language (SQL)
user_00815,"C++ For C Programmers, Part B"
user_00816,Introducción a la microbiología práctica
user_00816,Cloud Computing Law: Transactions
user_00816,English for Effective  Business Writing
user_00816,How Computers Work
user_00817,Managing Cloud-native Applications with Kubernetes
user_00817,"Introduction to VR Programming, Design, and Unity"
user_00817,Eigenvectors and Eigenvalues
user_00818,Antimicrobial Stewardship in Veterinary Practice
user_00819,Site Reliability Engineer
user_00820,University and Your Future: Career Planning and Making the Most of Your Degree
user_00821,Understanding Food Supply Chains in a Time of Crisis
user_00821,Workplace Training: Training Evaluation and Measuring Effectiveness
user_00821,Taking Control of Your Hip and Knee Osteoarthritis
user_00822,"Capstone MOOC for ""Android App Development"""
user_00822,Investments I: Fundamentals of Performance Evaluation
user_00822,Medicine and the Arts: Humanising Healthcare
user_00823,Privacy Law and HIPAA
user_00824,Ready to Roll – The Video Production Process
user_00825,Excel Skills for Business: Advanced
user_00825,Testing Times in the Classroom: Challenges of 21st Century Education
user_00825,Becoming an Expert Educator in the Healthcare Professions
user_00825,Creating a Team Culture of Continuous Learning
user_00825,Salesforce Sales Development Representative Professional Certificate
user_00826,Saving Money for the Future
user_00826,"Equality, Diversity, and Inclusion: Identity and Belonging Concepts in EDI"
user_00827,Why Do People Migrate? Theories
user_00828,Web Accessibility
user_00828,Publishing Visualizations in R with Shiny and flexdashboard
user_00829,Introduction to Behavioural Activation for Depression
user_00830,Google Project Management Professional Certificate
user_00830,Clinical Trials Data Management and Quality Assurance
user_00830,TESOL Strategies: Supporting ESL Students in Mainstream Classrooms
user_00831,Coaching Skills: An athlete-centred approach
user_00831,Search Marketing: Search Engine Optimisation (SEO)
user_00831,Teaching the Holocaust: Innovative Approaches to the Challenges We Face
user_00831,Plan for Project Success: Project Planning and Management
user_00831,The Business of Product Management I
user_00832,Introduction to Google SEO
user_00833,Microsoft Excel: Advanced Data Analysis and Visualisation
user_00833,Knowledge-Based AI: Cognitive Systems
user_00833,Modern Big Data Analysis with SQL Specialization
user_00833,Systems Thinking for Sustainability: Analyzing and Transitioning Complex Systems
user_00834,Dog Emotion and Cognition
user_00834,La gestión de personas y equipos
user_00834,Procurement Negotiation
user_00834,C++ Class Development
user_00834,Software Debugging
user_00835,Learning to Teach Online
user_00835,Measuring What Matters: Transforming Assessment and Recognition of Complex Learning Competencies
user_00835,"Running a Social Media Campaign: Customers, Influencer Engagement, Analytics"
user_00835,JavaScript and the DOM
user_00835,Research Methods: A Practical Guide to Peer and Community Research
user_00836,Power Electronics Specialization
user_00836,Leading Sustainable Communities and Organisations
user_00836,C Programming: Language Foundations - 2
user_00836,Exploring Instructional Leadership in Education
user_00837,Google Calendar
user_00837,Principles of Leadership: Leading Technical Teams Specialization
user_00837,Engineering Health: Introduction to Yoga and Physiology
user_00838,Microsoft Future Ready: Fundamentals of Enterprise Security
user_00838,Learning for a Sustainable Future
user_00838,Dynamic Web Applications with Sinatra
user_00839,Forensic Accounting and Fraud Examination
user_00839,Blockchain Business Models
user_00839,Motion Planning for Self-Driving Cars
user_00840,The Future of Life
user_00840,Agriculture and Nutrition
user_00841,Teach English Now! Lesson Design and Assessment
user_00841,Machine Learning for All
user_00841,UI / UX Design Specialization
user_00842,Social Media Marketing: Social Media Channels
user_00842,"An Introduction to Sociolinguistics: Accents, Attitudes and Identity"
user_00842,SAS Visual Business Analytics Professional Certificate
user_00842,Risk Management and Security Vulnerabilities
user_00843,Uncommon Sense Teaching
user_00843,Cryptography I
user_00844,How to Address Global Challenges Through Multidisciplinary Research
user_00844,"Intermediate Spanish: Literature, Cinema and the Visual Arts"
user_00845,"Preparing for a Practice-based PhD in Fine Art, Design, and Film"
user_00845,Healthcare Marketplace Specialization
user_00845,Consumer and Environmental Safety: Food Packaging and Kitchenware
user_00846,Marketing Digital
user_00846,Newborn Baby Care Specialization
user_00847,Linux and Bash for Data Engineering
user_00847,Additive Manufacturing for Business: Practices and Ecosystem
user_00847,Social Entrepreneurship in Educational Technology: Ideation and Market Research
user_00847,Incarceration: Are Prisons a Suitable Punishment?
user_00847,Innovation Strategy: Developing Your Fintech strategy
user_00848,Customer Service Fundamentals
user_00848,Marchés du Carbone : Examen des Politiques de l’UE pour l’Action Climatique Transnationale
user_00848,Motion Planning for Self-Driving Cars
user_00848,U.S. Health Law Fundamentals
user_00848,Peterloo to the Pankhursts: Radicalism and Reform in the 19th Century
user_00849,Data Engineering and Machine Learning using Spark
user_00849,Microeconomics Principles
user_00849,Business Writing
user_00850,Revolutionising the Food Chain with Technology
user_00850,HSK Standard Course Level 1: 1.1
user_00850,Design Thinking: Insights to Inspiration 
user_00850,How Computers Work
user_00850,Introduction to Corporate Treasury
user_00851,Introduction to Cybersecurity Foundations
user_00851,Engaging with Controversies in the Food System
user_00852,International Marketing: Cultural Factors
user_00852,"Medical Emergencies: Airway, Breathing, and Circulation"
user_00852,Learning How to Learn: Powerful mental tools to help you master tough subjects
user_00853,Bayesian Statistics: Mixture Models
user_00853,Differential Equations for Engineers
user_00854,What Is Sociology? An Introduction
user_00854,Discover the Hidden History of York
user_00855,How to Become a Lawyer
user_00855,Literature in the Digital Age: from Close Reading to Distant Reading
user_00855,Successful Data Analysis for Modern Industries
user_00856,Sport and Exercise for Brain Health
user_00856,Microsoft Future Ready: Fundamentals of Internet of Things (IoT)
user_00857,Managing Network Security
user_00857,Essential Mathematics for Data Science and Machine Learning: Using R
user_00857,English Pronunciation in a Global World
user_00858,Algorithms on Strings
user_00858,Learn About Weather
user_00859,Relational Database Design
user_00859,Improving Health Assessments for People with an Intellectual Disability
user_00859,Data Analysis and Fundamental Statistics
user_00859,Financial Accounting: Advanced Topics
user_00860,Introduction to Cloud Computing
user_00860,Scrum Master Certification Specialization
user_00861,Machine Learning and Reinforcement Learning in Finance Specialization
user_00861,Financial Analysis of Scenarios and Decisions
user_00861,Sustainable Construction and Development
user_00861,SQL for Data Science with R
user_00861,Genomic Technologies in Clinical Diagnostics: Next Generation Sequencing
user_00862,Climate Literacy and Action for All
user_00862,Get Started With Digital Marketing
user_00862, Advanced Topics in Derivative Pricing
user_00862,"Personal Trainer's Toolkit: Building a Fitness Community, Client Retention for Trainers"
user_00863,Deploy a Modern Web App connected to a Cloud Spanner Instance
user_00863,Mathematical Thinking in Computer Science
user_00863,Harnessing Emerging Disruptive Technologies
user_00863,Data Visualization and D3.js
user_00864,Fundraising and Development Specialization
user_00865,Learn Chinese: Introduction to Chinese Conversation
user_00865,Google Professional Workspace Administrator Professional Certificate
user_00865,The GRASP Best Practice Advice and Exercise Programme for Shoulder Pain
user_00866,Introduction to Big Data with Spark and Hadoop
user_00866,Machine Learning Foundations for Product Managers
user_00866,Speaking to persuade: Motivating audiences with solid arguments and moving language
user_00867,Liver Transplant: the Ins and Outs
user_00867,Introduction to Statistics
user_00868,Ethics and Diversity in Fashion
user_00868,Exploring Intersectionality and What Makes You Unique with Kiddy Smile
user_00869,Information Security Policy and Management
user_00869,Foundations for Big Data Analysis with SQL
user_00869,Drug Development Product Management Specialization
user_00869,Microsoft Future Ready: Data Query with Transact-SQL (T-SQL)
user_00869,Advanced Computer Vision with TensorFlow
user_00870,Learn to Code for the Web
user_00870,Portfolio Selection and Risk Management
user_00871,Placemaking and Public Space Design: Unlocking Place Potential
user_00871,Preparing for Further Study in Mathematics
user_00872,Unleash Your Potential: Global Citizenship
user_00872,Population 10 Billion: Researching Global Issues
user_00873,How to Develop Critical Thinking Skills
user_00874,Introduction to Data Analysis
user_00875,Introduction to Forensic Science
user_00875,Linear Regression for Business Statistics
user_00875,Applied Cryptography
user_00875,Client Needs and Software Requirements 
user_00876,Mathematical Biostatistics Boot Camp 2
user_00876,Python Basics
user_00876,The Qur'an Between Judaism and Christianity
user_00877,"GIS, Mapping, and Spatial Analysis Specialization"
user_00877,"Healthy Practices: Nutrition, Physical Activity, and Community and Family Participation"
user_00878,From Waste to Value: How to Tackle Food Waste
user_00878,Software Development with Python and Java: Prepare for a Software Development Career
user_00878,Curanderismo: Traditional Healing Using Plants
user_00879,Strategy Formulation
user_00879,Fashion Technology: A Beginner’s Guide to CLO 3D
user_00879,Social Psychology
user_00880,What is Data Science? 
user_00880,Meeting Investors' Goals
user_00880,Communicating with Diverse Audiences
user_00880,Learn SQL
user_00880,Creating engaging content for Social Media
user_00881,"C++ Basic Structures: Vectors, Pointers, Strings, and Files"
user_00881,IBS Management: The Low FODMAP Diet
user_00881,Engineering Project Management: Initiating and Planning
user_00881,Strategic Innovation: Building and Sustaining Innovative Organizations
user_00882,Mastering Cloud Computing for AI: How to Use Microsoft Azure
user_00883,Process Data from Dirty to Clean
user_00883,Front-End Interview Prep
user_00884,"Negotiation, Mediation, and Conflict Resolution - Capstone Project"
user_00884,Accounting Analysis II: Measurement and Disclosure of Liabilities
user_00884,Optimizing Diversity on Teams
user_00884,Managing Debt
user_00885,Adapt your leadership style
user_00886,Health Technology Assessment in Practice
user_00886,Drone Safety for Managers (UK)
user_00886,Natural Language Processing with Probabilistic Models
user_00886,Guitar for Beginners
user_00886,Renewable Energy Technology Fundamentals
user_00887,Engineering Practices for Building Quality Software
user_00887,Creativity Toolkit II: Creative Collaboration
user_00887,Nutrition: Eating to Live Well
user_00888,Leading Strategic Innovation: How to Lead with Purpose
user_00888,Formal Financial Accounting
user_00888,AI Workflow: Feature Engineering and Bias Detection
user_00888,Introduction to Data Analysis
user_00888,Java Programming: Principles of Software Design
user_00889,FinTech Foundations and Overview
user_00889,Guidance to Keep Newborn Babies Safe and Healthy
user_00889,Computer Networking
user_00889,Project Execution and Control
user_00890,Leading Healthcare Quality and Safety
user_00890,Improve Student Assessment with Microsoft Forms
user_00890,"Creative Marketing for Behaviour Change, Sustainability and Social Good"
user_00891,Linux Server Management and Security
user_00891,Innovation in Arable Farming: Technologies for Sustainable Farming Systems
user_00892,Data Science Fundamentals for Data Analysts
user_00892,Intermediate French: People and Places
user_00892,How to Start Your Own Business Specialization
user_00892,Health Data Science Foundation
user_00893,Workplace Essentials: Health and Safety
user_00893,An Introduction to American Law
user_00893,"Life on Land: Ecology, Evolution, Challenges, and Solutions"
user_00894,The Fundamentals of Revenue Management: The Cornerstone of Revenue Strategy
user_00894,Entrepreneurship Specialization
user_00894,Algorithmic Thinking (Part 2)
user_00895,Deep Learning on Azure with Python: The Basics of Python Programming
user_00895,Introduction to Logic and Critical Thinking Specialization
user_00896,Launching into Machine Learning
user_00896,Design Board Games for Socio-Political Change
user_00896,Educating for Sustainable Development (ESD) in Schools and Universities
user_00896,Good Pharmacy Practice: Pharmaceutical Services
user_00896,IBM Data Analytics with Excel and R Professional Certificate
user_00897,European Business Law  Specialization
user_00897,Fundamentals of Corporate Finance
user_00898,Study Medicine: Applying for Medical School and Becoming a Medical Student
user_00898,Intellectual Property Law Specialization
user_00899,UIKit Fundamentals
user_00899,Innovative Leadership: Developing Curiosity
user_00900,Digital Signal Processing 2: Filtering
user_00900,Jurisprudence: Introduction to the Philosophy of Law
user_00901,Improve Your English Communication Skills Specialization
user_00901,Excel/VBA for Creative Problem Solving Specialization
user_00901,"DevOps on AWS: Code, Build, and Test"
user_00901,Applied Data Science Specialization
user_00901,Ecology and Wildlife Conservation
user_00902,A Beginner’s Guide to Scrum Project Management
user_00902,IBM AI Engineering Professional Certificate
user_00902,Business Process Management in Healthcare Organizations
user_00903,"CRM Fundamentals and Practice: Salesforce Reports, Objects, and Data Management"
user_00904,Fundamentals of Data Visualization
user_00905,Executive Data Science Specialization
user_00905,Medical Technology and Evaluation
user_00906,Introduction to Machine Learning in Production
user_00907,Six Sigma Principles 
user_00907,Learn SQL
user_00907,Genetic Genealogy: Researching your Family Tree using DNA
user_00908,"Custom Models, Layers, and Loss Functions with TensorFlow"
user_00908,Front-End Interview Prep
user_00908,Habitability
user_00908,Working with People and Communities to Improve Health Outcomes
user_00909,Developing Data Models with LookML
user_00910,The Bits and Bytes of Computer Networking
user_00910,Neural Networks and Deep Learning
user_00910,Robotics: Capstone
user_00910,WeChat Mini Program Development
user_00911,Being a Flexible Music Teacher
user_00911,Digital Transformation in Financial Services Specialization
user_00911,Introduction to Ableton Live
user_00912,Energy Systems Integration: An Introduction
user_00912,Understanding the Impact of Stigma on Addiction Treatment
user_00913,"Lending, Crowdfunding, and Modern Investing"
user_00914,Understanding User Needs
user_00914,Archaeology: from Dig to Lab and Beyond 
user_00914,"Careers in Fashion: Styling, Curatorship, and the Ancillary Businesses"
user_00915,Unlocking The Creative Brain: Develop and Teach Skills For Creative Thinking
user_00915,Human-Centered Design: an Introduction
user_00915,Machine Learning Engineering for Production (MLOps) Specialization
